CPU Low (ns)	CPU Medium (ns)	CPU High (ns)	CPU Medium & Memory Intensity (ns)	CPU High & Memory Intensity (ns)
10038532	9517924	10286309	9055116	9907071
8947547	8157891	8628478	9179933	10026246
9930432	11223868	9426855	9757173	9183937
8040843	8029038	8611166	9150657	10710222
10090704	9974415	10968690	8941817	9058783
8916288	7500231	7360551	9921415	8995911
9249001	11582010	9708687	9089529	11076728
9816906	7688419	10196078	9086228	8950071
8993205	11217796	9201537	9886949	64011158
8944276	8644625	8947050	8884366	8923807
10095974	9073517	9606762	9030401	236866
10972145	10282053	8454483	9246327	8918228
7940059	9725498	9858760	9772473	10155060
11042645	10265149	8969854	9117763	8660998
8751350	9651681	10140073	10003764	11164225
9172741	9973717	7636349	8933104	8967851
10709835	9453390	11201843	9044899	10020172
9297584	8920292	7692288	10143360	10147002
9070737	8537183	10462392	7864143	8763597
10703005	11482233	8859776	11026101	11068785
9242885	7543499	9011298	61014786	9035163
9997880	10044693	9709421	6855134	8914390
9016889	9008216	9128453	10395413	9978127
9826538	10998742	10773384	9749838	11084135
11260289	9441679	7056999	8921418	8076261
8637072	9951333	12341156	9037582	10979301
9244281	9020266	6062268	8954103	10018151
10082894	10508840	10955885	10094941	9023900
9040122	9442831	8955344	8968147	9760989
9096016	10144567	9008476	10043823	9200119
9893221	8965500	10193127	7897009	9902154
9887829	45005138	7740918	10067469	10892819
10019640	6525151	11729051	9897707	8174856
8860623	11039272	7444772	8052487	9820485
9284147	9030136	9895281	9958128	10109518
12567075	10292124	8694008	9400833	11029665
7347063	9002526	52385142	8681658	8029504
10675255	9989419	6893383	10088429	9888939
9336466	7748924	10052573	8999227	11088334
7341267	11264577	8958238	8847029	7982974
-157234	7845780	8655484	8990347	11119042
13841328	11730269	10389423	9938141	8909362
7919633	6382711	8688042	10110696	10915300
59731741	11632069	10270430	7997793	8064160
9292961	6976270	8051547	9102472	9952048
9997858	13056594	9949592	9176635	5099302
8727166	6005127	8995069	10620803	1904296
10284930	11045493	10058468	8086166	11937037
8929233	7859367	8987001	11075499	10104192
8996915	10531052	10976435	7857740	7196550
9807905	8500160	6708024	9097552	15770990
9209317	9074369	10311388	9940125	5012972
9066742	10913732	7965577	8200847	11020544
8969311	10040678	11101788	10864070	10036253
9942585	9569016	8031338	7958579	7936706
9093145	9456852	9898188	10232666	10900638
8935746	8955585	8659547	8107968	9061346
10057746	10440670	9307830	10605300	9108082
9015568	9654342	10041800	9217917	11041823
9016601	9872578	7945766	9453516	8886581
9661521	9541770	10967754	9382899	10056910
9286920	9542442	8093401	9020961	9943682
8990310	9405134	10085899	9515668	10021852
9067762	9653463	8533884	3486646	8361951
11973180	8877007	10002779	3042460	10550013
6676473	9538719	9356943	9915214	11365872
9311471	9504343	9006970	10036042	8737458
9951574	9374104	9549511	8499995	10052039
10037886	9978456	9388885	9428193	8845063
9006542	10090200	9102066	10066463	10104552
9066598	8933416	8572218	8010015	8974895
9614052	10583888	10007605	10001492	11044596
8994932	9458492	9384740	8986706	8968481
9361884	9600225	8633657	9251647	9933306
9943845	9964986	9247759	9774207	10012794
10077207	8962954	10089066	9167233	8955049
8951805	10195444	9029606	8791730	9109142
10014176	9890038	8945110	9037511	10948404
8955045	9315979	9106796	11051522	8969141
9037534	9642282	11047967	6940981	9950279
8933517	9370198	6948559	12075877	10153023
9985146	10654738	9908803	7855175	9911813
9112618	9483080	9108439	10039549	10065035
9914563	9893026	9997614	8019293	9131571
8096594	8953478	9958679	9940761	10783729
10020731	10604646	7985231	9111900	7984486
9022374	9127191	8901890	8875007	10218544
9631120	9949414	10750917	9012136	10081683
9258991	9869202	7957033	11179908	10914689
8069910	9473103	10010079	7825838	7803685
10972372	10049626	8996313	9538578	11092054
7802281	8564386	8301581	9541025	10000961
10244539	10033790	10737457	8912469	9139839
9865378	8341258	9053445	9568384	8727745
8131097	9500359	9371571	9537373	11134104
9948516	8477796	8841816	8453669	8890488
7937378	10020406	9057530	10409370	9159405
8951304	9952952	9949004	8063331	11031644
12042050	9012733	8853893	9998700	7964424
6179661	9566354	10249932	9046757	52937654
10797337	9001556	7630237	9984100	10094950
9072544	9003068	10338715	8098246	6929382
10959609	10079987	9977329	11405539	13193864
7021813	8390605	8123678	7455263	5980254
12116273	9997071	9911049	8979956	11766674
6938938	9028549	8910251	10564121	7955510
11076372	8651534	9124807	9458026	8941619
7906409	10381636	9978267	8566707	10052943
10012410	8515991	8877907	8470811	9087507
8975327	9276016	7717772	11103797	9954230
10065825	10165158	11375047	6876580	8074576
6905945	7925557	8644179	11021823	11040463
12061071	10690914	9143154	8010032	7868648
7085698	8337883	9145043	60971791	10073617
10874170	9642290	10030331	9921334	10027548
8953163	9035282	7972146	9101702	6954634
8114806	9078343	10706775	8953839	11970945
11001710	9797601	8014424	10026390	8077556
7972570	9038957	10321424	8994475	8944373
10000842	9398755	7993460	10589374	9024588
8894825	8750271	11205452	7411960	9004997
9124204	75266374	7879282	11018151	10945717
9940048	9015003	9930896	8100696	7922210
7901325	10770058	8713632	8826575	9133513
10833401	8817764	9884980	9017729	8873701
7972605	9452482	9453393	10065729	10349375
11001107	9551157	8978419	8963757	9771480
7352050	10032019	8986580	8223875	8868133
10944246	8948688	61923534	11281318	9934219
7982650	10052803	7694483	8521996	9275155
9970726	9416403	10385357	8940760	10988145
8986472	8998560	9096725	9224868	9897789
9108043	9639532	8903178	10764890	8978634
8939048	10003513	9978108	8077244	9025577
10038767	8908172	9635333	8935210	10989077
58211609	9413401	8008852	10025485	9962055
11699736	10584385	10015853	9921471	7031974
3025510	10149733	9019183	8080833	12932941
3051278	7998393	9342927	8998402	8058760
10998393	9125059	9056297	9501823	9059700
8926020	10199279	9961555	8573690	12900820
10023100	8597256	8723861	10927011	8072110
8029743	9963842	5274049	8992990	8928197
9983361	2363060	655050	9090138	10983675
9021927	4637344	12341031	9413565	9248183
8939137	9997737	8043583	8496254	9747154
9698064	9063236	9858449	11047803	9013471
9281107	9361032	8736779	7945845	11015071
9755786	8927302	9997794	8900445	8945849
8328875	11069881	9309886	9135756	9021575
9934747	8619907	9074472	9960933	10944237
9977143	9009705	9037419	8135185	7977819
7064213	8891972	9116130	10863161	11314779
11945884	10133138	10685030	7996164	8789928
7774638	8335672	8227177	11038323	10019270
9310086	10693899	9833939	12040730	9966404
9936211	8283212	9013081	4982588	10094755
8736579	9611059	9028785	9471439	9126412
10015231	7193629	9096784	9470818	9859866
9243263	14191078	9492904	9076990	10059368
7999412	6632028	9516530	10053393	9929103
11033182	10408151	8850965	8990137	9003851
7939652	9524636	10158340	11076483	10888226
10025582	9444006	8897492	7061340	9064560
8981163	10003118	9955168	9732544	10054373
10015348	7770907	7736686	10049490	7898640
8803005	12891159	10270109	9003965	11110731
9247969	5894108	9658685	8985072	8902629
10036008	10473953	9354186	10207655	8965929
7954392	8995692	11035171	7858909	9094995
9948525	9986654	9077265	10926115	7936647
9020375	9012848	8668145	8476828	11035470
9016935	8630568	10868660	9478041	9370631
8952002	10287837	8533557	8027954	9654171
10036596	9017044	10457131	11117397	7921024
9047801	9577502	9362323	7994372	11016634
8933591	8963331	10093697	9942324	8068772
10025907	9483026	9876406	9930624	9942654
9037919	8968381	9741169	8070158	9941379
10013132	9602398	9923049	11046743	9094148
7952031	9929672	9044563	6911737	9986318
10693473	8475228	9397367	10930075	9355291
8251462	8659743	10593798	9067401	10595752
8968681	9992239	8349537	8978141	8159085
10036485	9350347	10953912	9113064	11854278
9023832	9021311	10155116	9032900	7077507
9113285	9994540	8932417	9861095	10963478
9893979	9002757	9741873	9041914	8995384
9006626	9616145	10166836	8942397	10289295
8988709	8403782	9165173	9102777	59592757
9717028	9987729	9810681	11012429	301541
9319073	9042313	10014400	7948769	11717435
10978540	8991655	10112925	10084247	10138301
8014456	8905018	8565454	8923168	9891541
9040638	10010078	10363745	8943896	9078767
10991436	9065379	10088335	9132955	10895595
7989384	9946167	9006583	9984013	7985282
8269777	9009514	10069334	8984669	10034800
9718831	8693479	9827406	9024629	11163142
9023734	10308612	4028591	9993470	7837084
11050168	9001406	2997191	8859583	10018173
7999993	8657720	11600420	9046456	9129650
8901174	10352753	9443842	10013670	9235915
9980671	8561702	10658396	9026921	10690398
8728847	9963640	9325694	10103998	8995871
9309934	8475281	8936624	7919955	8983792
10002151	10115338	11071342	63147859	9974172
9051419	9869798	7775959	5780239	7994044
8896047	9576110	11786761	12109139	10122829
10033731	9416253	8007077	8006601	9902801
8227393	11693654	10357484	8839005	7952219
8921891	7863113	10022751	8989246	10986927
10875909	10051277	9952990	10089921	8115358
8955052	9119816	8634310	9185817	10112575
8027829	52927220	10194027	8845609	9877205
10692181	9913127	10903163	9017936	9941593
8259711	9995147	8278026	9148265	7998181
11025660	9516058	9867735	10889841	10000699
7748423	9511193	12304772	7898860	8072355
9310591	8983408	7934333	8899964	12005996
8237846	9091255	64089482	12108244	8064502
14732003	9909378	8940805	5964582	9876034
4979165	8991453	9717368	12062108	8963684
10091823	9074380	10186026	7444533	10439629
8940867	9910363	9058742	9999978	9569388
8999704	9089034	10633284	7779282	11055334
9002417	9414968	9394917	10784864	6981069
9996226	8625477	8883140	8987860	11932222
8947501	10384962	11010393	8958877	9086830
52792821	11122359	9029497	10116261	10081542
9299905	7506409	9982089	8787658	10036349
9733737	9964086	9025945	9206662	9902257
9924043	8093546	10669132	8964771	9898002
9316717	11877297	10273912	10983825	9031500
10006631	7423254	9156179	7895026	10001717
8962784	10782982	8835988	8984706	10069827
10003680	4411127	9822648	9004894	8929515
7711038	1792413	11269432	10172970	10006247
11329916	12181109	8999875	9876389	10078805
8688797	8896264	9581638	7930106	9959432
9304141	9937147	9972602	10105012	10000400
8906163	10041127	9442431	9059119	8203516
10058899	9571446	9910451	9828620	10859401
9046032	9022186	10115803	8601693	9969999
9019421	10352291	9001026	9489684	9025898
9984514	9634778	10614779	9013511	10032541
7914949	9453669	9358030	8965686	9914952
10027868	9889833	9681790	10022434	9025143
9977293	10048421	9301401	9969163	9918050
9008800	9621326	8974716	8005950	10024091
10221536	9040146	11980431	9337885	9060511
9760731	11065102	7647920	9681549	8901539
9754139	8299325	10411159	10559567	10983140
9289874	9554488	10103590	5532808	8182491
9740805	10105178	9504359	14986174	10879578
8242196	8929715	10045959	4931890	9022937
10036823	10139043	8960132	10208514	11081017
9898511	9835584	10334786	9750190	5828600
7029631	7975322	10146497	8183747	12400366
13058512	9376551	8850830	10861315	7643123
7040150	10674401	10066319	7952308	8483859
10637627	8362751	10051387	10058691	10545610
8053010	10064896	9585179	9186681	9047388
10990571	9559379	8966264	9760687	7965516
8283286	9950690	11022645	9053360	11034777
9701265	9087114	8354358	9046621	8948377
9076856	10299848	11000338	10036977	9092705
10182369	7996183	8626362	8897885	8918338
7999985	12729881	9369559	9877561	10094467
9953690	7299867	11684776	8147168	9079770
9243215	10990780	8278164	10034635	9830609
9853777	8590472	10078120	8885805	8016817
7961995	10021070	9975529	9115273	11039726
9920578	9343661	10052817	9999570	8141260
9126139	11166668	8846289	9019146	10968337
9948395	8613691	10139560	8978794	8822261
8968091	8944781	8859476	9126686	8968866
9004678	9907097	10794902	10826203	10110469
9730893	10061888	11119234	7097495	9893842
9279221	8989139	6271315	11943117	65400500
9002754	10403108	11867250	6932692	6603535
10066696	9671752	9116948	9008795	10052311
9934558	9924028	10024954	11171911	10161818
8717413	8987205	8458879	8967549	9784450
11290639	10509039	9401625	8139443	9991693
8731463	8408523	10045886	10700249	9091983
9306658	9470491	8995856	8060354	10097726
9955517	9001282	8955143	9967885	10079034
9730034	9523740	10035021	9126847	7798877
1265848	10116357	8965389	9966756	9953236
7016193	8962386	8975151	8103390	9000716
10972364	8419961	9697205	9763656	9243777
9092801	9944792	9428470	9044964	9728124
9973311	9732804	7540588	10963769	10118671
9972956	8906316	11410516	7579368	9056542
10106312	8464110	7951590	9486195	7793339
8901649	10551938	9770390	10025712	11125204
9953410	9015222	10229268	7441813	9012617
10182720	8385577	8131715	61970309	8372382
8899065	10592294	10025616	10497987	10669719
10718606	8430230	8804862	7573033	8970454
8984123	9553596	8808299	9436954	9077978
10219291	10007438	10926351	10096931	10813188
9133385	8986229	7264523	7917810	7992411
9957119	11002741	10082062	10037580	13191763
10052860	52203483	10071898	9445342	5872235
8958223	8758850	7565927	8507896	10983383
8967342	7482397	11073152	9914942	7965354
9936955	-3356	7862733	7995536	10045805
8054300	6042100	9401744	9994201	8966925
10026613	2921200	52133590	9023730	9122953
9983614	14637618	7906683	12974738	10985195
9063117	3884028	9547723	4558287	8988736
9022140	10449671	9398186	11062517	8977874
9889543	9038425	9060170	9478174	8848086
8721723	10608816	8986330	9144695	9322463
9318900	11049920	10579594	8807671	9856641
9000187	6940946	8492176	9071829	11942260
9894825	9343851	8786228	10177155	6942570
8978730	9852921	10110436	9767992	10412727
64176096	8233656	8808846	6971780	10674161
7924834	9648309	9786521	12088593	9102471
9993340	9901357	9329007	7023545	9754144
9958356	9006772	8738250	11038502	10241516
9013346	8942303	6909322	7917823	10015866
9040315	10481665	12411058	9248933	8801882
10999918	9511880	7991626	9763755	9223302
9937562	9017552	10020354	9901958	10905301
10055924	10954832	9023695	9077378	8853195
8964866	9019534	8620187	10143728	10049269
10027361	2489744	11041231	7814971	9056907
9962594	7039323	7024007	10115772	9882498
8997474	11598483	11251173	8876936	11104684
10080800	7507077	8020634	9001477	8075028
9869714	10931668	10954661	10053757	10918305
11169195	8618806	8093571	7919295	9024816
6880551	10889419	10117297	10111972	9936867
12115413	9048089	7641160	8964965	10048557
8989302	9965388	11170240	9535704	9957493
7995183	8152101	8728628	9433100	9032934
12892198	11875688	8357011	11028547	9901557
7120829	8376688	10627384	7149558	10063938
12022460	9745508	8371146	9850077	8960218
7873060	10228171	9929783	10075420	10046031
10075085	8025871	10044414	7980236	9159747
9925334	13593554	8024904	8529262	10996508
9963731	5126911	11017170	12928996	9810326
9027412	10276197	7987062	5604320	8035570
10819191	8670749	8912822	11892355	9219679
9284586	9915840	10053091	7129243	10859458
9658876	8362568	8962315	10846132	9942544
9070424	10055486	9083607	9069453	7938825
10141752	8940711	10046328	8079951	11977994
9028201	8767260	8538464	10351661	8216423
10000226	10859932	9376700	8454770	9734604
10071509	8007799	9004632	8985211	11108236
8956563	10407353	8613028	8974298	8172491
10046632	8640753	11358672	11213252	11951893
8678463	8873166	6755523	7884890	7874892
9306169	9086269	11839876	9009446	10047285
9943815	9952018	7382661	10523984	9935982
9040899	8957776	11088267	8977874	10012098
8939316	9024762	7568079	8595319	9058362
9180825	9486106	10427886	9933437	10011245
9882503	9976186	9008486	9989016	9977086
8956101	8523126	9866117	7971548	10012213
8964932	9987400	8037936	10067495	9041729
10091384	8515583	9730953	8902240	9836493
7945819	9935914	9345071	9539929	10047790
11041662	9082514	8915815	8831352	62045038
8005637	8933085	9616307	9917526	9973312
9956859	10028601	9381384	8758370	9951177
9017716	8525583	9091216	9000757	10029573
8765430	10024502	9956764	8938071	9000663
10253059	8418625	7734711	11090929	10028019
9007862	9994540	11228264	7039405	9976389
9896786	8980275	7709797	11891708	8987047
8057731	9660647	9875249	7102519	12047273
9719088	9031793	9451222	9834859	6889185
9328006	9322099	9030511	9215278	11210027
9004173	9018611	9517612	8802325	9905615
8949932	9620372	8087759	10039898	9019974
10039269	9428621	11136600	9099232	9906157
9003854	8936325	8210256	9978126	9120127
8973898	9023799	10017226	8014721	9959497
10003504	9625293	9092802	11091914	8941857
9032821	9393583	8553738	7925810	9219880
10062646	8944118	10282483	9930823	9843153
7866597	9082193	9033950	8576254	10002871
9013330	10008529	9115629	9450089	7989665
12026784	8504307	8921481	60970496	10900089
8102471	9455878	9672747	8977317	10176025
7925692	9546587	9480758	10004935	9839665
9699183	9404908	9796640	9076369	9030186
9264130	8752750	7994333	8909316	10041322
9712106	9396328	9709163	10037670	10082465
8984647	9454207	10340181	8076415	8874485
9279647	9468248	7957268	10894150	10087848
9813701	8964712	11150531	8095399	10861893
7921050	72550831	7954687	9964910	7031905
