CPU Low (ns),CPU Medium (ns),CPU High (ns),CPU Medium & Memory Intensity (ns),CPU High & Memory Intensity (ns)
149486,94360,9078086,10982973,9565357
126252,172665,9980089,8170511,8462411
109825,163366,8124971,10765653,10546368
109277,162503,9999606,7957217,9069505
161974,173531,9898946,10075451,12136200
221701,208396,9903441,8898332,6915983
165394,124297,8344627,9071922,10930575
104532,167493,11759407,9094431,10192231
126901,163581,119446,10090300,7892433
199625,166775,6819899,10911966,10002302
187149,171865,10970813,8961000,9848688
168866,206016,8137857,7922975,10451594
166793,117619,10768874,11058775,8665177
149747,167232,8981891,7961397,10266706
189883,169872,9965181,9883983,10723557
180555,176852,8409501,9962205,8044942
158984,171042,609840,9074676,8975401
165966,225777,9338979,10147962,9879069
164284,173848,11872614,935368,10109388
125419,159331,7946816,21983977,8965752
216232,170912,9855592,4935609,8923979
159553,168783,8982513,10972387,9996308
163852,174326,8171307,10088915,9126945
167706,192812,10224107,7926975,8875533
350629,200308,8590244,11104506,10985291
157160,171812,10086369,7864545,8079249
160996,174724,5961372,200049,10005787
167302,179371,410857,9013134,8987436
188534,208070,12511418,11725926,8940588
203938,91129,9068533,5114527,10027312
97681,159635,10083073,12891463,9963413
112827,167847,7778101,7047403,8926113
110567,165012,9989481,9999579,9999003
111194,179034,2257475,9909027,9320559
112902,204340,4892269,8980998,9642866
117226,107155,10832876,9455209,9051508
113861,169329,10091213,10636266,9970751
197546,166841,8931278,8857552,8986038
120976,166554,10070113,10085583,9211810
110734,186285,9071848,9069579,9228196
136512,251156,8323776,9833160,9085153
112920,97273,9513842,10074137,9508626
113376,166933,10061731,9075016,9981128
103349,174065,9000706,9988076,8040501
118647,172723,8930592,7929635,11012757
197196,176746,8946021,10916437,9034770
314582,154210,10119252,7957780,9274144
136981,196174,89851,11169604,9583138
114767,64388,6176526,7941592,10062819
115723,148826,133922,10083099,9996499
115777,150982,9577373,9713447,10054871
322892,149280,9113433,8260263,8946063
127748,156107,9930427,9812726,9452496
114912,413537,9903234,7990271,11573343
111564,50637,10023402,13119260,9116655
108484,149525,8964569,6899394,8874287
117804,152082,10010689,11434930,8911441
115016,152009,9027086,8474712,9037030
134338,187847,8959589,10018774,9292299
165874,101265,10524434,9055247,9677147
139628,151099,8582875,8987067,8438240
110915,156439,10289113,11023226,9665744
70816,154326,9599263,8956470,9438221
121841,154668,10031932,8921841,9512970
37736,282713,9945347,9023721,8980875
116460,156392,9015376,10273715,9959758
124727,145452,10045223,8688651,9990263
342914,146153,9940278,9231425,10053499
118311,146728,9020530,10754349,9951194
85426,154373,10320734,7977704,9075499
112648,151070,158158,11065065,9950722
115876,95777,7817893,7972312,10033402
103388,376481,10671683,10062358,11207647
294087,178931,571896,8879956,7751157
101940,106218,7447033,10092833,10207051
121400,186490,10005969,9968424,10003612
111312,355629,10000374,8977458,8895463
111768,132694,10007748,10985898,10006687
112873,175149,8036992,9102062,8962199
113579,182692,10813304,10021713,7892092
122285,193062,8009189,8759074,12031211
110446,127113,10041293,11250583,7006125
135954,532293,8948627,7817739,11968387
106881,82189,9363952,11015547,7994142
149546,831786,9243989,7914987,10132726
147648,219200,8667585,10195581,8921590
165882,88530,9795460,8913715,8952640
154380,116389,9194304,9207294,10052726
145584,103273,10814235,1433512,8950844
120465,239089,7939832,5925707,10264156
107534,89657,9006973,536285,10693268
109129,179352,10028177,373847,8056639
117907,183573,8960379,6048365,10073139
115087,180231,10028592,11039414,10970709
114729,140346,9125647,8952194,7204468
115799,229595,9913171,10027632,10658501
142079,181181,9020477,6980589,8739153
106783,180878,8921074,12063735,11317575
106680,181955,9976222,8018461,6995713
114600,218124,8220921,8903726,11240027
99948,223422,10846425,10958143,7744855
110975,173979,10065165,7347635,8896640
114979,181648,8884885,10690601,11201833
112863,175664,10164547,8970167,8796543
115261,214729,10176424,9982687,9044019
142444,276718,8742162,9926390,10040285
135403,113639,10969568,8018926,8953821
107988,113960,7334485,10242762,10037237
108579,113674,12003699,9878768,8956705
110245,119367,7714961,8888994,10011710
115807,125958,8619718,10143354,9353703
114300,336553,14306065,9727916,9975996
122388,118762,6960966,2211976,9721761
187182,54293,10003580,1035228,9999161
133563,111663,10015494,551399,8975711
107928,114108,7001823,1484836,11182599
109485,116203,10237241,9885959,7714981
132334,128180,9803611,189154,10051211
119356,89216,9888038,859099,9021264
116335,140344,9037805,4860265,8983544
114040,110369,10071326,14003667,8991914
139757,110345,7953702,6050939,9968111
477791,114420,10910181,9391630,9005524
118071,113184,7017850,13558067,10001950
120181,113024,10950602,6076994,9099206
84454,133605,8106416,11985157,9799246
246641,146544,9213463,9010709,8246085
105422,154749,9704791,9837633,9896248
108518,109692,9068468,7959441,9020050
108462,110738,9939931,11055443,10195125
110577,110900,8969578,8980779,9703394
110287,113396,9472930,8881115,9119667
111463,114935,9550479,8145914,10053050
113130,118651,8957994,12062840,9777809
308385,390954,10003256,7833854,8210225
74223,117355,8055275,10230867,9825580
115008,115314,9921848,9929733,9983264
107782,116056,9029709,8917536,8107267
158001,113551,9167166,9969513,10834701
108992,115515,10246130,7891264,8250055
110497,226297,8747919,11239655,9839917
167450,87837,9875098,9006763,9952913
80274,410167,8902432,9821939,145833
129861,133538,117630,9150117,6182255
128410,80606,6960402,10725652,14650494
130178,50327,12877979,9085825,5039837
130812,563691,7132500,10017166,11182227
135406,122157,9416740,9949323,9036369
133471,124718,9531322,7987046,9854428
157159,97101,9289685,10123153,7990840
134649,130817,9739090,9759089,11853936
106180,155925,8287311,10034280,9324610
106698,138775,9819886,8027476,9758183
107841,112370,9927772,10002924,8921017
114493,118392,9081487,9174042,10108177
110429,115538,8080455,9777340,9123899
111391,116682,10804584,285275,9862629
147327,121618,7991675,1027918,9268659
99137,117166,10020080,759897,9716564
130364,166797,8887902,1990409,9000845
128050,136963,9989577,1242682,10398860
130134,112993,9046637,1013667,8432679
158485,113869,8975583,5546667,9073145
132787,115954,10039148,13002418,8902182
134239,118420,9026818,7085422,10078521
145375,243451,9008780,12050930,8936123
119675,156102,10065554,8041093,10103342
118211,108194,7840037,906882,8969555
108512,157187,10336275,1948886,9981781
111068,181323,9845574,4155801,9972378
110543,185144,7806842,11886050,9008934
112596,187631,10990609,8977774,10010659
111237,443076,8026044,371306,9219296
136337,89323,9990722,473335,10256107
269350,173469,8077103,168409,9526630
134645,192985,10952728,1124052,11010677
73132,234467,8133868,12936005,7948061
114933,641800,10114648,9870649,11026718
109250,130992,8799715,10144449,8032320
110073,128895,9976251,9741171,9965378
123731,136400,8244979,8012155,12120626
123180,109718,10823753,131422,5909842
129182,38517,7954828,1462906,13240400
106706,234687,886549,717825,5805734
107516,126189,6954185,537706,9803134
99807,125126,12093376,245689,8270191
108763,109190,8029711,290732,9867078
110109,250731,7934466,10611575,12087365
116900,108159,10186546,9978278,8978847
163638,109679,9838507,10088473,7874412
85826,141091,8949194,8051223,10075119
108552,79996,11030908,10047549,9898691
107211,138261,6906134,10718212,9712233
107359,117813,10046304,9203705,9491889
108301,119329,10021480,9767462,10062545
188852,286810,7998177,10160956,9755192
113595,74861,9960307,1853440,8178209
250516,117876,10006367,5198822,10054098
108033,111893,7985378,929886,9066379
107030,113842,10052913,7836042,9993148
107758,113001,8935024,312926,10735251
109253,115473,9017605,321558,7454998
110317,186034,10044937,416624,11715604
110797,113282,8296547,3368048,7829220
111869,312228,9714919,13689527,10038789
149926,124743,11242476,991229,8918557
85471,121759,6662775,4811538,9012386
108560,120906,12004522,763117,11045201
113399,249381,7334867,6367122,8895120
109240,124407,10661202,15017981,10403113
109266,178919,9115626,4833865,8879670
112600,173018,8851285,11033594,10675685
111447,180920,8229938,7922517,9091309
112497,119302,12053734,1696460,8979576
1169828,146830,2842624,7372053,10053939
196572,157146,2052966,1062014,9129052
71343,111832,11920888,1055306,9719172
135342,111785,9988997,338233,8002649
116340,123533,8087021,2573454,11298192
116401,114928,8856266,11905667,7739130
110165,116319,10092130,9206092,11051479
113707,120893,8865308,9968562,7920711
165407,155127,10109431,9006612,9979349
161067,83097,7919219,8892122,10092428
129036,147735,10098255,10884759,7936149
130393,85216,8901847,9000380,9936507
130964,187463,9941341,219873,11100570
133092,187454,8277169,1873934,6872350
134116,192294,9785728,1044790,10339448
162330,178189,9016961,631980,10686639
150574,244134,10022762,12210994,7921549
128182,220406,8843087,10028422,11033664
129442,215962,9008196,163731,8087059
131042,219031,9321510,5695960,12124979
132223,322703,9813638,14091398,6874785
133134,111275,9070845,5908696,10972080
161727,174988,9829900,11301163,8059553
171258,181062,8034427,8906174,9988123
130199,245503,11019802,9061716,10932797
129914,711625,8994318,772086,8106858
131121,121818,7943809,2018432,8954505
133560,181077,11148405,2995387,9221914
122078,217323,7957696,11361148,10778131
153776,103875,8784101,9653965,8928574
155096,159702,10099034,9136754,10025411
106526,157999,9039824,9806564,8920369
126360,168101,7939932,8900424,9084747
109350,139790,14898566,9307420,9910754
109840,119091,3058244,11958993,10060961
109657,111478,12056586,6251732,8908201
123462,110726,7900280,5584608,11042336
127309,114778,10107782,226012,8933552
72026,120372,8071032,845058,9140989
105959,166694,10776970,1091828,9845291
105737,177232,7988073,261817,9097470
106739,140781,10099172,1022849,9996743
107664,193684,9049493,629291,8982256
215770,189127,9916028,541371,9921961
117070,193247,8989854,624243,8959358
116227,215384,8956342,968015,9057367
82896,124293,9018065,723367,9024307
132454,123280,9974914,226233,9937468
130456,112035,9062805,267991,10126735
134979,112828,9852321,4615743,9114970
134887,113883,8068344,1870364,8761419
132510,121504,9183223,1002844,9963594
133755,107998,10848728,974424,9363198
160766,118102,7942167,947579,9627479
94991,243525,8847725,110315,8954627
107696,212999,9081951,387475,10279261
97130,129838,11145114,434227,8756279
108438,3715934,7003994,1630726,11065636
113575,10917741,10868537,390366,8276645
110499,9967217,9020373,1390568,9628723
111319,9982325,8944083,110103,9971923
111750,8075794,10060667,809927,11177648
323232,9034597,8930467,10913877,6848217
134643,8990454,9061200,946456,427994
107934,5011756,9982985,239123,8657119
108377,1882076,8991321,715939,8890648
102119,12021684,7863357,445374,9039448
109908,8939343,11205923,488426,11013504
110650,8958053,7995042,325053,10059384
159880,9205313,10847337,9593982,8889594
159085,9804151,7999117,10027182,8090120
106966,8279129,9995333,7012714,8889893
107264,10639680,8169680,11945042,9987992
108671,8066374,9825772,9057812,8085152
109319,9978444,8996530,10059536,11003563
116804,8991875,9984868,9097485,8366165
111334,8308850,8019590,746655,12565971
145439,10633418,10052647,5988741,7046600
80180,8087235,8908153,1184051,10927839
105221,9867119,10073385,629884,9223279
105337,10044406,8985536,4173498,10816180
106351,8075102,8997743,14106662,8929132
109373,11026609,8968400,5955342,9044212
110402,7981988,9819199,11089402,11986373
113186,8164974,9031168,8830169,7040075
98445,10740996,9944415,10246962,10943055
239260,8235254,8197282,10804109,7999814
104449,9879111,9920418,9019645,8993365
105455,9091462,8973511,9033415,12035894
118410,9725133,9984223,9905118,6833857
107430,8980337,8953930,9970103,10000404
110922,8945150,9098739,9921906,9086442
109134,9065817,9164469,9080090,9961936
113129,9268598,9789486,8950169,11145822
135134,9666530,8860852,1899964,3902542
268351,8043092,9084316,254897,2985116
116163,12162071,8950617,149055,10964322
107643,6846274,8947054,1265007,9069867
108682,9965954,16077217,12388983,9856942
108940,9012972,897083,1008705,8360438
110075,8989135,13184807,5959126,9700113
325731,9294166,6941006,11048722,9980415
137592,9167981,10954487,9930785,8930720
45830,9475311,8982641,10004048,9000550
107422,9040512,8936688,2128970,10034951
108956,9953416,9047649,643263,9073405
109347,8078226,9968979,1371809,8935805
109891,10012737,7891702,11786261,10005443
116059,9381554,11125456,8994146,8952536
145618,8651673,8982923,11058122,9982032
183083,9925460,7878691,8129304,10106913
106233,8986958,12140441,10876483,8198301
135017,9241446,5856292,188673,9800215
133332,9714423,11021184,1733262,9409752
134048,9038690,9047309,4163917,9488956
138523,9168920,8004686,10927912,10123029
150160,8992744,11128066,9840154,9965376
73605,9822768,9957683,8190479,8965821
107592,9032561,8114006,9919644,9967991
106724,9215211,8725385,8967784,8380526
107529,9709800,10020054,999197,10646387
112425,9044269,8950848,352578,8926743
110062,11008079,9014731,669346,12193917
100206,8555960,10287035,1935870,6860703
111734,10423060,7859089,1134818,10007944
145441,8948945,9801252,1140244,9107383
89669,10993540,9117040,655801,516877
131886,9097666,9852390,1128586,971774
131522,9314507,9079651,1219439,3602035
129381,10648586,9975111,824052,12732593
131849,8974940,7150435,1397038,8074188
133694,12149778,840638,5375470,9990818
134268,7922761,1122238,5094315,8128679
150820,10100449,4032399,4095159,11039798
194778,8919738,14731958,15026341,9022819
134738,8064516,5109085,824902,9713468
112746,11956589,10902103,934853,9036561
113888,6943114,9158817,15143576,10464820
109814,11255919,9052706,6015706,9521872
110172,6627869,9113761,11250234,8184735
255245,10338910,10603503,7773683,10863899
140633,8876302,8184870,9767549,9156535
99104,9760953,10029240,10261918,10096459
130381,8338555,8944710,8877343,7309476
130615,10012000,8999844,9876222,14448666
133024,8893317,8882100,10010129,7199856
152150,9844541,11007274,9020275,11796548
149232,9960075,7169538,10085470,6948467
55462,9002467,10760966,970325,11082154
151535,8979105,8079919,1858600,8964748
133882,9204262,10914147,3020294,9957359
109322,9916207,7307799,10980108,10066463
112210,8906352,10809148,2140175,8882740
117160,12058607,8975341,4789059,10058764
108540,7067677,8904734,393533,11013954
115284,10987137,9889354,869318,8945606
339706,8983563,8044569,951651,9068114
114673,9961692,11074545,2881366,3002078
109724,10093146,8046100,13005989,4960456
109650,8998969,8934815,7969690,11072783
109378,9550648,9957271,10903449,8933165
109521,9397673,9092227,9268656,8935129
90254,9845026,8991918,7923249,12300875
191097,9062407,9922197,10984396,6762321
103580,11061540,7945452,8842960,10061189
108059,8914994,10989238,8994563,9806023
107624,9967624,9033927,9988848,8136232
108268,8996460,8012692,8969806,10825507
108934,11061087,10934705,9980679,8151138
109532,8895983,7978327,9182597,9081075
118043,11158406,10025111,9766366,10841430
124584,6870329,7901167,1887405,8084630
70078,11994331,10986231,3059283,17126774
104723,7093832,7920713,1286986,1101390
105590,9921589,10069419,928917,9994196
106132,10946194,9910101,1405997,14522171
106932,8384461,8197153,4389925,5358866
119517,10755852,8907243,13997585,11712051
112332,8931284,11097770,5966284,8961761
110861,8934926,7935925,12145145,9370776
135046,10030030,8974604,7156084,8692468
104880,8048985,9903143,1926609,11089623
138140,5078219,10008418,5788361,7900799
107173,2175929,7924423,12037759,9940474
114141,11733531,9079078,8008066,8007255
109814,8906067,9882179,10021096,11943376
112665,7984598,10106787,10897027,8112733
112456,9967300,7958733,8427946,9125939
243445,9090069,10047477,9631652,10795931
105449,8971692,1246795,7942923,9033903
109573,9387619,5619716,1876315,9091128
106934,8957763,11061968,441354,10840269
107861,9623858,8144305,4490181,10965749
110807,9339018,23809443,188517,7030603
109466,8958183,4104290,1771239,9990454
111002,10643621,11139517,469464,10089697
134995,8051035,8680767,1774621,9931868
201648,10008477,12126352,977310,7936122
87476,9053685,5883552,304386,10135741
107346,9888830,10034017,8453728,9841087
109083,8280359,8954970,107567,8026373
107707,9873732,8919430,922526,10006973
108950,9899482,10082887,9203385,8875942
109699,8177671,8926416,513023,10011791
174998,9774206,9023349,1813308,9976262
132615,8978488,9088855,1981850,9115219
9732284,10033968,10108370,13543202,8968585
11170297,9091188,8902457,7938899,9127802
9007748,8942069,9014138,11086098,9779569
8973714,8906337,9849638,8003542,9033351
10123956,9291101,7956687,12827953,10043117
9098414,9041509,10062839,5136296,10014416
9813720,9850953,8945530,11020948,9964366
11151719,9883852,10078455,8750096,9990873
7890824,8957246,8945896,9016153,8933266
10132539,8329484,9878223,9042390,10073041
8160556,9772979,7156669,11140367,10071662
10057498,9931279,11962170,7808024,8893859
9834782,8993602,7872447,11077762,20939756
9723543,9959462,9963019,5242942,8024029
10058770,10031383,8121677,11820675,9956581
8985548,9979755,11001259,9878427,9189664
10389011,9006485,7902244,11935088,9818153
9649142,9955810,9234085,7102819,9023232
9333599,8996214,10003567,9907127,9990313
9924897,11026766,8873290,10087525,7896905
9742502,8981864,10849032,9985206,12221713
9984637,10025149,6411012,8240618,7924817
9949879,8021854,11691305,11805074,9910092
9115142,9982380,7196933,8066163,10044284
9894019,8986793,10950931,9959611,11050149
9006209,10044033,7761571,186112,7908664
10987247,8186088,11240215,899022,10976257
9002250,9810363,7916951,816147,8218619
9035428,9357947,9928624,2126371,9653211
9909576,9044199,8900095,430932,10125039
9038835,129822,10062147,694839,8141251
10037578,6526117,9479408,5856209,10826004
11088679,11895811,1575553,13874993,7948734
8964350,8989712,4889104,6041997,9921311
9945157,8012885,10912244,12064246,9041252
10425907,9999202,7946404,7792287,11038239
9653612,9392474,10074606,224859,8121648
9164303,8764278,9030938,2119039,8883492
9753956,9806955,9930290,3588838,10091244
8951469,9049179,8105387,12256228,9983254
11023008,9332191,9934458,7815297,9849242
213590,8847639,9936242,9116847,8954183
5847034,9805966,8078965,10157954,10035298
88950,9152292,9944565,9741819,11225622
348193,9794390,9119128,9119635,7820105
9553208,8288058,8981301,9875978,9942041
9944825,10724840,8927401,10983346,10091958
8970036,9073696,10000193,8381629,8983681
10033411,8946869,9868762,9664144,9031430
9963281,11107754,8293415,9828449,9021495
9005650,8490834,9698526,952686,9968591
10005249,10706332,10525411,6077522,8891707
10130280,8699835,7590534,1003285,9942312
9926767,12488554,10854196,742954,8965948
8913133,7578581,7049127,506903,10091312
10098900,10059009,10921795,2926966,9015356
9900047,10079261,8041621,13760006,9785709
10084347,8906680,11148104,6162020,8094105
8876081,9965158,7855724,11868309,11002032
11070157,8978652,9992605,7931361,8990951
7892138,10024636,7943713,11013418,8971913
11128151,8963793,10198236,8124389,10148015
9892646,10857140,9860328,11013171,7056916
9109204,9100898,7912483,1089665,30754139
9971687,9274093,11139929,1066601,14030952
10889632,10631735,7917090,1193124,6996921
8054739,9121544,9201482,12603082,10989421
11009892,9929713,9856093,8988220,8078425
1093226,9991663,8999967,8945212,9948744
4921180,8935530,9925863,8968470,9823938
12966089,10092470,7939709,3051747,8114096
8189409,10181949,11191588,4881602,9929802
10829326,9790494,6841462,1122102,8956992
7901202,10024479,11028992,5802356,10921273
11017115,8941156,8906170,333006,9080701
6993554,514971,9053591,625642,9191576
13032935,6577001,8915860,1114116,9771066
6669577,956377,10308091,1006993,9149109
12403223,9029867,8821631,1872315,13855607
7026728,206856,9942847,1120300,4130315
11996354,249598,7988934,11018700,13034610
8927429,6762276,10893548,7943784,6818465
9158484,10662306,7988069,3096089,12033971
10830231,11114989,11239374,3784381,8049172
8898563,7023012,23714987,1086653,9869884
10124019,10856260,4193327,1352038,10106542
8917534,8000992,12889923,3878927,8009632
10115114,11204854,8089869,13826973,10967298
10218065,6727846,9833240,6845483,7964941
3674853,11078679,10011994,9939536,9052747
2955495,9887377,9051122,10204094,11199513
10990063,8148354,11083787,8066496,7772701
10001951,8911647,8959233,812680,9867790
7972472,11111884,9877410,218356,10002537
9893667,7871781,9994405,1741896,9022470
9034495,9114843,8977986,1098731,8987219
10171472,8853281,10942123,854449,11016800
9806131,11153128,8098113,2153722,8868314
10020659,8061824,9938802,4049546,10053865
9968884,9797395,10013168,1864999,8965334
8196643,8958231,9974676,783495,10933520
11804331,9009188,8911622,391615,8081989
8159817,10101988,11147062,3696836,330354
10978360,8957974,7860725,3038440,7791135
8919312,8090419,12023227,7902731,1164645
8967839,10911491,8232674,9146155,1004524
10003042,7936552,9742542,811055,4694673
8234327,9947160,11053175,898848,12001732
9971535,10058682,7902666,1514989,7076668
9108626,8932579,10116873,5595337,11976597
9702968,9996678,10036141,1106911,6968477
10179753,10041330,10897025,974271,9801299
9004165,10058182,7930497,452924,9001950
9819152,9194132,11047044,603866,11265592
8909265,10753320,10054688,9897516,7891528
9020437,8286396,8082947,981968,10058630
9951948,10651682,10922437,1140053,10889424
9070432,8999326,9975688,1087912,1023614
9034000,11031243,8940007,11770306,1331318
9968765,9128647,9939636,1341877,1021586
8271781,8865054,10109287,740233,13525529
10021313,10031076,9880595,1278485,8062543
8770863,7860338,9136901,2068254,11186954
9896869,2084935,9898538,11742481,7884469
8381773,5993125,152331,372117,11059398
9911251,10022239,883564,498895,6696232
8923802,9927939,479814,1332138,10987126
9823646,8482331,2477913,987704,10965778
9158505,5540003,14030799,1746191,7311533
9878149,140860,7854261,340978,11708693
8955934,121959,11202612,938423,8159706
9993623,121438,7947217,1845100,8886733
10011415,96532,10868990,312452,9073406
9080902,116952,9937298,937992,11896602
10115394,116955,7966250,10571655,7080317
9849618,163344,11135109,701977,10985664
8904289,80960,9979210,1618687,8085058
9995826,107732,9065770,670327,10844646
9115277,112562,9842349,155779,7834362
10071013,157923,9982517,1057359,10992052
11911087,136343,10106158,641024,7965215
6906701,71918,7905391,1085818,9008519
11009554,165443,12027703,3928744,10055526
7232743,6300253,8109472,14107119,10135609
6771265,13008217,10959362,6888584,10038177
136321,3006324,8895463,971003,7005524
124988,250533,9285369,255884,11802072
118585,56601,10592976,814366,7139715
83526,72147,8291553,1966608,11822659
110734,159814,11700556,359589,8345511
113747,158198,8105747,601669,10826105
298000,195182,10042494,8940294,8888365
68225,190887,10945125,901004,9955988
85640,151436,8043517,756832,9036760
106211,166150,10078940,660526,10145688
107090,162203,10818132,675821,8849509
107789,153529,10086734,1924509,8958756
108886,644105,7875023,1174907,10104697
111676,177074,10965193,388955,8853352
124094,103007,11164791,1163509,9022886
108866,127316,6905481,3269469,9980007
126757,134552,12010798,14094451,8869757
105036,136557,7970896,7089043,10088705
106931,132200,11004031,1089605,9908641
119805,131466,8903407,456739,9010691
108282,134211,9922640,283867,11011667
109043,137017,9125399,3089905,8989013
99030,124980,9900510,1533657,8976866
120559,324213,11006836,648297,11021080
84773,51343,8167929,214027,10124387
146771,133286,11009166,1893114,7903622
107385,133450,8920815,1973394,10850107
107251,134329,10860930,1773293,7038814
122332,134957,8006341,120891,12019585
110160,188314,11021506,306190,8073152
144849,128210,9040859,1532939,8840105
153359,129352,11017204,152257,10186191
105964,129735,7989546,13830465,9960553
253089,131097,9952643,468045,8974392
78353,132285,7640460,165766,11903837
109238,133796,15624186,930467,7010997
109464,160996,831884,419992,9926671
111485,65792,2014846,608617,9934747
135884,131739,136086,12167171,8952533
243599,128565,1016188,8216718,9246859
108052,131074,7670893,8892139,10882197
106751,134232,11102415,10981312,9996869
106766,146798,8849014,7199062,9977620
107359,135849,9252719,11675788,9070070
109552,161947,10753077,7346593,9865951
110014,156363,9070033,11981868,9881508
110891,130831,9945471,1041546,8113375
232083,134991,9963804,2644614,11012230
94537,131903,8983051,955839,7938546
75799,132452,10032376,11208413,9947276
106648,122714,9994962,1789864,9018356
106953,162387,9002576,6100257,9889774
108125,165071,9962886,1113168,11355239
108829,139241,11093654,388008,8794718
111492,132098,8071255,4743141,9039659
111594,132197,10831776,13848670,10978842
440521,133431,9138289,6089169,9961335
115853,134250,9881086,11847539,8936505
62437,179822,10983948,6872864,11114893
109031,220473,8902539,11028978,7946832
115997,163071,8957498,9129447,10819895
79950,131612,11074145,8904682,7230867
345700,135939,8086436,9972980,11914220
113708,134340,12057219,8852460,7900883
106664,285927,7899370,986878,10041507
109507,106394,10041750,2128684,8830596
108199,52779,6153420,882944,8234304
109023,106807,14792264,232059,12879009
109671,107694,6950313,928416,6983253
134521,108263,2175519,9921588,11135732
88943,112983,6993369,935945,8991186
109970,119615,10870374,292140,10888938
105750,136090,10003324,4701587,8932880
123138,60392,8965914,13067442,8974900
107743,106021,10274306,6971509,11276393
108496,105275,9698644,1083237,7947858
111143,106507,9041340,964326,10812869
110220,109461,10030717,4891767,8060875
140209,87629,10864475,983586,11151262
64627,111117,9092666,359263,7673403
113652,109738,9069376,5546009,10054107
106196,115513,10849338,15093074,8118257
107049,126059,7900524,6053650,10029164
110832,121338,11069693,6045603,8973184
109043,105360,7925516,1178807,9844199
110401,106142,11090190,11752462,9995826
115169,107770,8935776,929445,24784877
269751,108236,10114043,1384650,2025898
81561,99490,9886779,1955077,13085510
77083,109569,9019729,13607864,8000460
106831,115108,10125245,8129634,11013612
107244,117672,8747346,9953714,8904313
111213,122939,11075981,7874674,9098860
109048,107595,8915105,10217482,10986983
109463,106406,11229420,8803373,8076170
116990,106875,7846565,9957053,9376223
109203,107620,10964730,1026149,15561215
135762,113401,8920348,6013295,2385940
110437,100448,9976748,14141302,11640056
116110,115563,10181111,3916497,7844454
90072,104924,9015267,967203,10098888
108197,129309,10896843,226280,9042488
108810,105432,9018655,1287665,8818968
111046,111381,9871365,3343639,11176879
250177,107624,10121485,15015684,7803247
105682,113052,8936116,5143306,10216714
106326,109227,10013883,13034562,8858448
106906,109647,9133057,1942519,9991082
114691,216447,10897953,2865653,9954512
110016,103579,9900282,13226524,8050680
111420,105404,8916979,8767470,29102447
110441,106531,9060687,8929451,14934837
153888,109863,11030081,9118819,6973477
55149,108359,8983358,10188353,10232819
116721,109484,9039944,9799201,8750207
106515,109489,11908607,1178974,9184540
106567,116804,7076521,1690879,10830091
424087,370380,11927530,334504,7836275
259254,132563,9033044,881603,12004862
108666,110788,9840301,520458,6070693
51213,109615,10098158,8237313,10998961
106386,130935,8956104,2079503,7900354
107478,111748,10092745,8237104,11009571
109486,136793,9964976,1723906,6967060
110263,130556,8935427,561475,12312106
121126,105619,11043213,837327,7766132
292276,105807,7989958,14667840,4173703
151123,124402,10920726,6863649,2792278
121342,116245,8995742,167249,10883600
226091,110381,10024540,532845,9165295
197199,110204,9845154,1528464,11070253
229194,135265,9918254,2711369,7896912
118904,82810,9137184,572512,9224586
181228,126816,9989442,486486,9734540
185348,108097,9954218,146984,8912294
189523,107677,9951768,1048906,8984823
83201,384452,10953479,1027664,9968993
108643,121395,6961658,1136056,8084656
419718,145177,12033599,13563779,10140308
81025,118903,6986346,7078079,8684336
181441,106786,11153719,9900148,9127464
180861,105942,8902561,10095836,9156458
213009,107379,9062058,8975982,10950079
250116,108260,9112789,10119454,7765799
117684,108997,9898720,9764606,10020480
113395,109564,9952381,10001240,7995441
119274,267098,8914620,9016349,11044300
119301,84198,10027573,992255,7218143
119057,74481,8897348,504103,10923803
160025,105970,10119689,1560810,8885296
66036,108672,9068130,7036208,9958706
112005,107974,8853238,4935482,9919312
114633,108328,10080810,2001998,7956329
114710,110190,8915042,5916989,11182757
107649,115348,10032200,12030209,8922331
115453,467701,9118045,7929527,8903003
119337,114041,8746497,2968354,10999625
117081,119443,11093030,4058917,7906501
147132,111133,7963223,1046174,11078481
110801,109840,9984698,577779,9107400
111241,134831,8918025,1626350,10037918
112134,75515,10131612,1958053,9036790
114305,106469,8982102,14672259,9810838
121060,105316,9994688,5949440,8987726
147125,106004,9796390,12136989,10088617
260341,107023,9069103,8015231,8882115
107193,107924,11098831,8841594,8000643
112486,118101,8991279,10986029,11301301
120559,115164,9943810,8009805,855898
120815,240695,9947528,9862361,1572129
116931,70608,9012150,8437430,918554
119160,105608,8913859,13463975,14321897
119864,105990,11115884,6163131,7016012
146654,113350,4155701,10926108,10996591
119118,419173,2673079,7952266,6910757
111724,150208,11292393,11043347,11052900
112683,370001,8700850,250474,8998574
117441,140922,12197920,760283,11081427
113692,119357,1268259,284152,8152993
145793,119908,1146324,1751955,9750616
266366,117159,1032500,13963177,9882637
152435,344515,14434625,1161647,10217978
111079,123056,7885543,4812887,8952144
116180,119866,9100631,13021056,9891309
118171,132905,10085805,6127962,9040807
119351,133371,10853345,8856025,8964993
116320,137826,8989846,11054946,10009327
119593,211513,9093477,10009174,8955780
151851,146340,10990239,10001323,11020646
115123,93402,8952672,8942676,6997827
110740,130915,9914282,8998616,9987166
112074,133380,10142952,8912687,6216938
172877,135326,7940416,11101357,111578
180413,141068,10848332,9127980,12573174
268420,133111,9189442,1825252,7961281
102568,121763,8866669,931223,11043617
