CPU Low (ns),CPU Medium (ns),CPU High (ns),CPU Medium & Memory Intensity (ns),CPU High & Memory Intensity (ns)
9120134,112135,10591683,10055259,7974633
8964727,314862,10050222,5965456,9028534
9667077,137102,9050301,947327,9903056
9328725,118095,9936116,10489273,8920673
9003099,108617,8977685,9547616,10126011
9708589,108933,11057717,8926109,9089516
8913001,110148,9032911,9335316,8826905
9282815,122844,9810279,9737878,9955331
9734485,143076,10269528,8920987,9085277
9070054,134251,7787692,9043028,8832538
8917268,173628,9951731,9078198,9086276
11046009,108026,10169405,9930016,8984959
8040273,113671,8033362,8990285,9910708
10001348,109677,10863803,9422105,9198956
8909440,112501,7892373,9724341,9905588
10147942,124520,10103531,12156352,7968638
7871890,123292,9944563,5705862,10951533
11099042,128754,10007159,9971185,8022284
9009970,199791,8962072,11051638,9994182
8926472,200105,9963619,8110061,8981362
10074682,202401,9973071,8836993,9029014
8933480,146155,10074041,9031364,8958749
9152548,72277,9033895,10112995,9010804
10856649,105474,9941571,8871931,10081306
7996519,105983,11068322,8927773,9119528
11067322,106115,7881397,9065945,8747617
8891945,111550,10266703,9211148,10986214
9973961,97749,9632231,9781113,7848928
11069976,109151,10007862,8955442,9203031
8063742,110663,9005522,9976990,9833396
8889814,115301,10040621,9083328,9035146
27086375,88439,11008584,9931754,9043005
2944507,142439,7926794,9954787,10024271
11962651,117166,11068345,9035114,8970740
10050964,109070,8023374,10550613,10224012
7903443,109471,11070766,9447105,6725163
11230608,109998,8773163,9269996,11002440
8856107,99602,11021990,10707906,8000960
9915031,111427,9064944,10083159,10010676
9996216,240526,9816756,9990316,9000201
9920557,120398,8391779,8993443,8939064
9281491,108578,11846866,9991756,9903134
8680509,108814,8875879,10319565,22227927
10181616,109089,8907226,8681653,6028989
8970228,112363,11148783,11049955,10912524
9229936,109836,9936344,8980132,6983305
8653006,110877,8955507,9011901,11959176
11059703,249442,10015705,10041533,8209330
6922650,90488,9011299,8942125,8787409
10022443,55977,11020540,8927665,9896840
8988513,106641,8980292,9082249,9038480
10106754,106739,8899664,9879490,9333122
8885217,107471,11083750,9135482,1013343
11118463,108723,9019064,9892666,1800357
7970295,109146,10934012,9106100,2243471
8973572,124954,6966626,8023403,12631954
8958399,107625,11981982,11838387,8956170
11092264,130193,8947346,8130161,6891725
7917660,105684,10117091,8856518,11300359
10230504,106155,8927804,100923,9834474
9746933,107103,11976188,9932199,8028173
10067052,107589,8285478,9001033,9863645
8946841,109673,9721259,10036456,9119373
9923305,112168,9107822,8988867,9047847
10010233,114850,10968470,10972457,9816365
10047440,279890,8842040,9098339,7999850
9993350,114055,10087656,9904049,10982463
8969535,107662,8905214,9900019,8059156
10092431,114347,11076840,10115690,10027437
10005499,111243,8129703,8967762,8888830
8921647,109406,11868258,10168703,9042369
11066444,110505,7974793,9791470,9975923
8913408,669840,11077337,9075869,9020377
9017948,115709,8786877,9974444,9954017
425492,117126,10048533,9962190,6982274
6818503,114013,10007383,9946755,2899820
10789375,142927,10094761,9015023,5118792
91753,121081,8997628,10913161,11016981
7744728,114502,8906788,8037576,9885649
8062151,116688,12164247,11018687,7161947
100134,107868,7874208,9066441,12029925
8893893,107991,9938208,9960290,7872026
8963715,110800,10077315,8923556,10037705
141560,110283,212979,9999815,8000344
8893571,228502,10601814,9997230,10968974
927226,107906,6063383,8278942,8055716
5013292,106780,12075131,10665659,9923296
12006428,107003,7990590,7996855,9887122
8021740,120014,6068538,10116758,8078540
2025924,110711,852676,8979060,8897973
6994518,162781,14045351,9908693,9943457
137547,111711,6990161,8046104,9123940
7869696,165742,10938829,9957096,10023865
9890758,84909,10018762,9053196,8972041
84269,105353,9009623,9986093,8970697
9310088,106630,8058063,7995589,9926214
7649910,106986,29797338,10987268,8015498
10997819,108091,138931,9249734,11108058
8982507,108558,5966234,7738919,7761700
9964834,112600,261057,9974031,10080656
10116936,124857,697181,9082681,8922892
8892595,80022,14902194,12085536,10014460
10996700,134140,5217020,6276632,9123957
9168793,107488,12899997,12704438,8999325
9197325,106660,7884633,6874908,9860653
9683419,107510,11194268,9929904,8017322
9098867,108062,8852645,9069839,10032141
9875682,111684,7950232,9950980,9032534
8149547,109610,12148040,8191408,8947554
10153358,341885,6847071,10838275,10186252
8824532,80589,9947689,8024666,10004411
9893264,114703,10101142,11112541,7975408
8954624,91971,8827530,8904997,9851634
9270734,107509,11020626,9943017,9023043
9063325,108025,6931565,7967110,9941977
9194320,108979,10447461,8990423,8957330
10563933,112643,9535795,9957607,9010945
9974408,135520,8022115,8563054,9970171
9111402,439063,12248881,9764339,8118172
10035176,116261,5769008,9761723,9865747
7921199,119767,11989415,299837,7926835
9225186,108778,7037589,7656915,10278188
11662441,104803,10101134,9024648,8744104
9125121,127727,9828489,6024376,10036458
9898173,121691,8097671,1089407,9036264
7969943,106168,9989598,12827889,9966725
12260081,106194,9926776,7097097,8259044
7021545,110313,8252611,11018978,9729425
10717759,108243,9761403,936571,9064384
8992265,108998,9029948,782459,8831282
10118125,110386,8941422,3164068,10025894
8922304,288069,10020446,12040092,8914218
8174453,83005,8103524,8133704,9062291
23947344,127050,10832073,8904759,9920847
5808419,105589,9100733,9879176,9091794
10015426,107374,7981865,9070144,9927477
9098167,108077,9876755,9888857,10147383
9297408,224608,8217777,8220941,7889944
9612344,141048,10021938,9773913,10167673
9003775,54419,10845414,9050761,7880701
10263724,104639,6984573,9973537,10978605
8870652,105762,9940784,8290632,7903396
10331726,106566,9933512,9710449,9951690
9540751,106763,10043602,9333005,9149901
8939950,107822,9970093,8944098,9153898
11091793,108818,7976636,9688782,9765478
8907840,112896,10156696,8962786,10036595
10057932,115533,8837181,9427465,7922890
9113967,77969,9178945,10592608,9221122
10856675,133831,10815596,9017203,9706788
10006729,108743,9174497,11228407,10041059
8182466,107631,8857116,8778987,8008649
12180918,115717,10239121,8990627,10017504
8569273,109894,8789328,10970646,8946502
10075095,110666,9021548,9075422,9026556
7896347,111557,8938803,9263494,9044577
11107799,252804,9274456,10666528,9968879
9021842,108832,9770933,9040252,8966520
9904754,112357,8912228,9459993,8979626
10995721,108764,10140227,9633921,9117440
8247763,98120,8832655,9895192,9823468
9858130,110370,8163254,10012624,10100250
9859788,110654,9890958,9051273,7946923
10046792,111394,10026687,10236486,10087082
10047451,371835,7972470,8943402,9938001
8932512,117596,9990951,9103372,7942385
11074227,107229,9257115,9583283,10023819
7846045,108443,9681067,9379282,9038255
11020765,110915,8406335,9049978,8898762
8059298,109235,10619387,9594982,10034133
10972103,111402,7985160,8993400,8028126
8041716,263526,9990713,9985576,10789971
11027709,231291,8317444,8001854,8399020
7923230,205263,9762910,10159989,4740282
10027849,218732,9056637,9893400,1862627
7934905,243488,9866363,8947742,12258110
11031727,143591,8986107,9017877,7782622
8082517,108909,9048320,10976310,9085302
9982411,108115,9921903,7118886,25935698
10003752,108250,8017275,10863534,1113929
7896257,114510,9969331,10084533,11731493
9987588,112201,9126170,8156260,10188012
10001007,136893,11167159,11798012,823750
9107064,157900,6765162,7103260,1143747
8968136,142048,10307975,9894842,1474706
10957235,108001,8586709,154625,13418688
7985939,109094,9282338,4984798,8146124
258361,110455,9765672,14922104,8805965
319190,97995,9016428,6985860,9009218
5582081,114336,8951263,11949687,11023269
11180182,110451,10040323,8037492,6941765
369838,151245,292890,10998432,11920460
5317186,150804,5683322,8930298,7142686
12439156,106006,12047910,10017337,9952593
7597095,113948,8993007,9138733,10018624
9931216,578731,7913183,10825960,7991970
7987782,222630,10007943,9060226,10127344
11052961,74023,9054147,10892346,8843707
8037750,74627,10001834,7992837,8896787
9913885,122751,8132455,11121911,9914342
8988579,157693,9893273,8993733,8157238
9153968,160281,9029523,10026367,9863654
9842581,355640,9984173,8893221,8933107
9004046,157719,8179590,10074270,10163165
8985354,142298,9772748,7944882,9890990
10052585,168750,10036352,9994658,7949409
7983194,168258,8875023,9920100,9091083
10010287,212413,8020725,7987146,9943978
9302664,280148,11041305,9988469,1200216
8808250,157631,8013608,9075056,2031827
9856412,154764,10164071,8955320,843417
9067095,168896,8773865,10016472,12977001
11102482,444842,8986903,7901796,1218895
7233832,444607,9280579,10004767,5815166
9558920,275001,9782242,9008095,9996856
9056136,155393,9027338,9939264,2947708
8980745,154245,9992386,21017687,270098
9269475,154072,7917755,6993453,1629359
9679796,163935,11022326,10139371,1345456
8985251,180738,8978854,8808967,256607
9065627,336578,9549966,9204245,5918091
9424903,242068,10469474,9924381,962134
9759362,160091,10074223,8038986,7473154
10052815,165358,8996464,10907186,2036705
9735479,158120,984640,7938543,7919815
9113052,198759,7404078,10130515,9186944
10878643,193125,10586738,8892193,9864343
9032469,156489,9285641,9029590,9273614
9951550,157570,9865387,9398044,8775414
9039322,151766,9888494,9512983,10043092
8189713,170696,10060700,8361172,7908028
2021683,204592,8870154,9799824,10033891
7810098,139280,9065828,9843683,8912086
3992923,205076,9961194,9041626,10942690
351383,205902,8272084,9004055,7980452
1618836,161438,9657716,8996330,9163039
10963318,177182,9376217,10283732,10859864
9108649,335558,9635399,8804508,8206859
9893441,224040,9172629,10874675,8873973
10254594,221915,9218829,7104123,9911762
8814147,242592,9598653,10029134,9072395
8996821,82184,9011410,9916246,8944839
10101302,149568,9275457,7888167,9979707
8955646,158935,9739322,10922211,7962288
9998271,160284,9054966,8106343,11063529
8934151,159443,9181495,9876290,7936913
11079634,163258,9780405,7256240,9933602
7861983,122554,10178792,5877087,7946427
10081160,195428,7759941,1890000,11020116
10055776,153778,11075184,12086587,7991100
10979252,154299,6890279,9048444,11077059
7929006,196075,10214897,8868281,8025878
10061440,162603,9168054,10050080,8992770
10954996,160111,9585038,8139834,9917990
8097452,231445,8438435,9841429,9003967
10882231,154663,9710537,8925928,11199628
10045940,170678,4992182,10049022,7832299
8916527,173429,1914327,8011347,10948485
10047089,200109,11207515,11145997,9998765
8899703,88268,8816904,8729239,9188348
11068933,159709,9935488,8030097,10718951
8910112,171033,10265699,10072509,8005273
9989905,169464,6871769,8945123,11082817
9055251,169958,11973787,9063952,8938489
9298299,200211,6918534,10124820,1109305
10686289,123063,9425901,8904585,5000829
9999639,166936,9817406,8869769,1142218
10036800,161891,8747843,9966716,10651327
8925987,176828,9128569,8056266,9078722
9145547,173142,10900175,11058412,10068072
9042661,199275,8984785,7904522,10016514
12049111,271806,9355165,10133715,9830799
7734218,104127,9561319,8969654,8925034
11000567,175388,10020345,10079587,10030427
9077131,175605,9125039,6677384,10068582
10001947,168865,10446921,13036111,9031787
9897707,237182,9400957,7180560,9811736
10120505,162688,9110828,8883992,9194290
8981801,167858,10344687,10121309,25260912
8853679,172621,10685711,9044221,2954480
11011725,177500,6816344,9866332,12843801
9085848,212440,10985998,8145413,8754184
474886,236306,8085441,9668087,7984810
7746215,170407,10862480,9952127,13074380
9989539,170466,10084289,7137422,7964253
9667959,180681,9108480,11932481,27116797
8258041,202959,9920848,7115224,1942871
10076497,86792,9133344,11844744,12142100
5747518,165371,144008,7189157,8733214
13893030,164408,7669516,10018525,11042339
174371,171446,9997072,8801899,7936011
148758,179213,9002883,9189406,11222281
5613368,205328,8912308,10747154,8815332
9964522,104586,7764885,6973036,10292644
10041423,161621,13233005,11060233,9755069
8976557,179792,6306385,8147948,10096836
11100166,166018,10733834,10037629,9763431
10026061,157667,9973312,9902098,8931214
7904957,204068,9012563,7989396,9942178
9244647,121918,10005155,10963750,10137307
9678324,188852,9015134,8940586,9932181
9102503,177064,10027836,8917010,7956534
9010681,167976,9007038,10067934,11915126
9953879,177632,8902325,7921967,7947342
8964627,204102,9155914,10187555,10170591
9308676,267742,9912785,8795873,10034532
9657828,52117,9059492,7967841,8946701
7985109,173377,8868584,12080372,10914905
11032085,170122,10061882,5049227,7941083
8028705,178544,9022816,12998190,10205384
10021639,276542,8930770,9052350,9823688
8926747,177004,10096269,8831311,11018668
9353162,164476,8903819,10004819,9020466
9632701,164514,9189535,8100837,10119906
9069113,185451,8897821,10032426,9934856
9159306,193294,10982379,8884136,8842617
9811095,4974339,8012666,9031314,10075443
8316748,12029818,9306678,9934780,10090086
9899544,8974350,9618452,9053552,8853022
9077523,12101509,10170671,8929873,11101709
9616879,6900049,7843613,9948982,8062770
9098612,12971390,9924935,7125126,10914681
9985862,7003403,9163028,11928956,1036539
8987804,11119155,8963685,6915649,5900540
8946643,8884023,12075906,11208107,1923416
10010957,11120928,6871534,8800468,6996071
8441904,7906251,10355000,9158015,11373171
9758627,5031734,8970838,7804436,956991
9094638,2911889,9680410,11254959,4593012
9704565,10324053,10069659,855986,12007401
9080837,11693827,8984806,1335107,9986937
8976000,7972947,9907425,1978193,9072903
9969223,11275814,8958162,11748936,10007695
9017789,8891745,9139107,8881068,9997856
9013059,7835534,4951536,9991794,9853844
10010221,9934965,2974710,8940919,8999581
8949366,9028384,10992111,8970689,10002395
10112209,10139123,8971804,8977823,9064030
7862223,7991387,9280208,10018514,9921159
9383369,8158296,9267602,8994278,10097434
9605332,14757158,9574000,9919214,9920525
9248715,5230179,10124896,8102109,8943817
10256308,9941055,8883231,9090037,11133351
9546674,9937406,9899098,9764128,8994836
9931923,9912891,9255274,10152060,11007472
9568323,9905091,9704949,8946831,8939967
9716261,9040856,9096007,11990886,9955255
9757116,9918675,10039772,5183800,9935072
10059889,10052057,9035232,11022889,8039705
9940587,9968310,5827264,9076098,10905762
9012627,9048754,13040600,8790328,9092841
10553973,10054878,9000025,8871979,14183022
9451216,9878551,10011697,7390579,5802109
9969366,8989798,7893612,30718400,9003261
10199966,10195311,10022058,11982633,11119136
9854364,10818357,9086278,8108431,8834154
9981734,8026202,9004497,9712532,10046238
7971219,10892680,9924716,8284205,8821376
10955294,9022408,9026638,10807566,10141011
9040786,10425145,8938794,7958456,11005894
10013678,8615411,9113009,9965984,7979316
8953869,10161827,10106162,8079671,11087496
9018382,9081049,8838517,11009995,8830500
9176556,10052791,8993926,7943679,10101727
9353187,9628406,9918286,10036968,9850025
9381047,9458693,9041807,9027194,9988410
10088772,9966131,9018448,9931188,8998750
8943340,9653740,8917807,7981262,10108835
9081221,190615,10083175,6088256,10157298
9108453,8734659,9141573,836937,9007986
8868435,2044493,8871385,12005787,9831877
9903151,77589,9309093,8041143,10006322
10012985,114519,9595854,9995339,8997301
7437792,115351,8991680,9948292,10854287
9973052,107664,9054620,7911326,9963677
9564746,108678,10002033,10927809,9137511
8497232,111328,8981018,7224714,11170076
10632072,111169,8284764,11196805,8860312
8881859,153349,10773543,7625811,8994906
8370469,105519,8907421,11137396,9854248
9664467,105582,8972472,7914220,10940584
9179600,106430,2031365,8977890,8006826
9741396,107076,5126514,9983386,11137950
8417832,115177,10857863,8109988,7997607
10642296,98654,7965340,11055719,9878778
7930789,112398,10926682,6842095,10285973
7135543,115694,7350813,11999501,9676295
12974357,95486,10750238,7009400,10341306
7876958,132023,8111608,9918394,9663981
9591392,106490,10871717,10016569,9913026
8721865,112313,9060418,9079339,9133945
9810351,109192,8027809,8904230,9904909
9879059,109737,9796068,10171937,9348913
8051326,110748,9068253,7800826,9968214
10019625,117253,220237,11037875,9778609
9054528,550410,6703879,7997890,8786798
