CPU Low (ns)	CPU Medium (ns)	CPU High (ns)	CPU Medium & Memory Intensity (ns)	CPU High & Memory Intensity (ns)
4001551	12638818	8967166	9796510	9901480
3923812	6191423	10056349	9432686	10103245
11081714	11826651	61206823	8994955	10038062
9956520	7950662	9164824	9948040	8887987
9047159	10928371	8807854	9071027	10089883
10145374	8165568	9106926	8973988	11043305
8869296	9846627	8757972	9966658	8274518
9946480	10094223	10905151	9054169	9073999
9043017	9211074	8038696	9958611	53722985
3004700	10762783	9370873	9070772	7824662
4914734	9097262	10067169	9915372	9966937
11787548	9808904	9117404	9066922	9099289
10286409	9146074	8926093	8960363	10057686
8742070	10860473	9430650	9519363	8914926
11216382	9160747	10039556	10242003	7954221
8067397	9999112	8597202	9844475	11134241
10912766	8927683	8677219	9064477	8890080
9109134	10191484	11340846	9076678	9053747
10880830	9876152	6561365	11262627	10327438
9021333	9836394	11267378	8533831	8771591
10132801	10060431	9149628	10115499	10862982
8893322	9965351	9462634	9338470	9987292
10025729	9055435	8468982	9532827	8136517
10044795	10148704	9463477	9470112	10813294
8921300	9065199	9528991	9539702	9114717
10092939	10761694	9480066	8507573	8843027
9934669	8948384	9568208	9535585	10058275
9951756	10187620	8806181	9433846	8018098
9100106	9934841	9070775	10013639	10988595
9898710	7949278	10036626	9497639	8429289
10125484	12086742	8926024	9534667	9542603
9936036	7035008	8680881	10012120	9141317
8931277	10927561	9300380	7701521	9987691
10774056	7164429	9054821	10766127	8992504
8324512	11886737	10576212	8028289	9915366
10916828	6882442	8044258	9959534	8121746
9119066	10977998	10324940	10536474	9914643
9701867	7103173	8661893	8498280	9993463
11290268	9972070	9463021	10488302	8973963
7880637	9001070	9009473	8929696	10018273
11116797	9777587	9953478	11070514	10015185
9007284	9223300	9550048	7932681	8987309
9970563	10032154	8959642	9591932	10115276
9962951	8984182	8466884	10179978	9922605
8956014	9931299	9936582	9228660	10030899
9031466	9951729	9066082	9001627	7885251
9936584	9014963	8963290	8980644	12104630
10077725	11147165	10050734	10021740	6886508
11053483	8008657	8543695	8960621	10068857
7892075	10826789	9128565	9575102	8931104
10111834	9107271	9843052	9042804	11242945
9931489	10901668	8448030	9972168	6870368
8964131	9146608	10696398	9035610	10937241
10076960	8949150	8102187	9993011	7980415
10026827	9987545	9759570	8914502	9935097
8913143	9903469	8169511	10091218	9364438
10987281	10126379	5974502	9386208	9072461
8974149	8974631	877952	9608214	9633247
10030773	10903091	16094493	10069121	8993538
9979347	9027417	3393652	8385028	9954356
7035451	8965182	11590025	11045133	9471956
14030445	10157255	7330322	8570738	9879133
8053930	8971747	10961747	9896507	9749655
8908834	9104308	8689218	8972067	9875653
10061571	9894166	11005370	10100661	12240031
9954100	8992083	6964018	73365175	6104137
10024522	9874952	10470414	6585439	10958578
8983214	8056162	8593581	11022249	9961223
9947184	8992532	8913986	8421568	9838599
11161048	10136245	9991313	10496401	8053769
7819639	9963821	9041825	8490729	10942282
11065719	7927944	9099266	10504444	9278110
9067522	9019430	10355310	9088086	9691416
8954063	10938265	8483918	9390683	9156224
10050854	8122666	9148461	9948172	8936970
9986564	9171431	9376101	9646658	8956736
8982256	9721166	9940046	7499174	10084105
7921178	9055126	10079014	12432838	8956680
9960880	51039682	6939101	9536388	10056210
9139884	9949679	11631435	8921053	8963061
9972858	6959958	9470602	11121392	10027377
8995234	11033615	7587816	6887159	10120132
9982735	8945776	9918106	11039010	9895092
8249695	9198685	8930118	8627665	8941679
9709235	9802993	9483352	9934136	10051371
11034576	9024785	8941573	10021094	8914441
7047004	9014019	9026709	9423673	10017310
9877459	10074596	10026300	8512978	8990711
10017957	7939081	9671695	9491650	8961216
6973866	10963450	7950176	9607883	10117359
63086521	6985219	10310938	9990042	8955294
8955797	9253436	8602308	9388571	8916820
9747051	12802316	9411662	10564400	10089028
9267242	6902537	8954121	20498800	8946753
9030444	9231431	11119996	7929126	10112753
10004561	9861568	51607085	11084848	8976142
8963330	9011030	7946223	9015971	8875139
8962056	8948749	10347549	8912579	9284271
7174730	9007646	9163803	9965400	64819877
11887922	8835337	9423046	8716239	9071690
8959887	10402395	9431605	9362843	10905189
8963612	8809787	9991183	10048479	7943346
11122966	9930090	9012948	22908807	10097984
9065748	9992177	9971118	5023741	8914852
8879702	9011981	8713313	11550848	10055280
7949831	10985474	10901070	7039682	8894044
10988690	9078042	8538210	11080456	11111298
8993938	9989701	8625252	8266033	6907191
10105642	10008452	10866859	10073206	11083592
9902306	8976370	8016760	10644434	7947894
9089352	11011829	10382049	9867063	10079854
9973099	6916008	8618373	9536917	9913559
8932720	13049260	10418364	7952511	9086677
10984100	8136210	8942861	10511817	9903419
9014520	8976316	9689589	9022904	9973711
10056257	9931222	8913702	9970768	8941025
8973734	8969102	10407591	9024147	22078455
8963039	8964109	9054790	9414048	6930464
9813122	9370413	8884993	9542267	10050660
8967236	9646881	9742944	8965042	8950719
9992313	8997130	9352171	10116238	10003510
9276985	9068787	9027921	9467937	8149091
8946037	9883645	10563464	10534439	9959701
9079879	9081185	7344107	10039809	9931699
9917727	9046192	10771860	7908509	8996306
11132446	9944313	9848035	8029114	11079878
8937743	8983412	8410373	10913016	7853807
10061789	9011315	9555160	10030158	9039958
9993715	12117157	9184701	8011828	9975869
8908540	6986377	9202223	9467359	10170851
10041714	10913183	9045122	10494945	7857905
10069654	9192560	10106503	9152857	9941166
8907501	8833709	8910111	9898498	10090595
8955079	7898449	7729071	9983467	10405235
10023199	11257022	9881492	8487908	8572717
8989427	8150830	10455237	9930304	11024739
8979831	11746540	8640590	9612606	9008998
10067951	6966893	9320867	9463206	8996757
9007223	9936141	10057017	8581002	9051888
9988779	9082284	8978269	10391653	10150114
8053580	9854785	8990461	8965984	9072047
9941062	10074450	9573411	8663827	10768157
9984800	8988463	8574225	10390428	7989560
10035398	11972095	11457436	8922172	10091397
8957791	9015842	7917758	9547200	8900298
9764570	7997330	9504186	9493521	8972534
8317555	11075977	9929649	8967720	9985054
9792873	10073045	10032530	9063981	9069776
10200930	9889550	8964732	9930592	9233973
8900254	8914777	13632705	10068393	10691233
8127620	9095596	5015296	9526508	7962827
9883435	10927514	10882870	9223495	8978304
8985945	9102945	9548382	10257586	11164346
9067125	9924290	8478164	9000982	9916579
9983708	9991228	10167313	52563166	8177769
8041640	9115076	10322934	8376881	10769309
9947284	10859631	8942001	7333105	9011930
8960323	9155186	9054736	13648708	10034767
10039017	7917459	9027228	7008654	8988528
9026193	10995642	9907715	9584047	9149683
11046197	8058377	8578909	8974843	9840650
7896219	10977785	10134926	10499968	9379435
10035562	8984477	8894783	8524242	8766342
8977956	7017228	11031272	9500553	9985153
10054318	12159151	7301173	8968118	9118445
8124974	7738912	10058089	12028447	9217665
9819742	10076401	11053226	8005818	9471788
10096627	9043179	7774268	9430944	10089887
7638274	72020829	10813034	9493158	9183162
11320354	8181996	9371566	10516967	9836907
7969064	10805946	11003019	8499655	8898223
9109432	6926118	8694409	9635982	9041559
9915934	11083333	8987262	9918461	9267934
8761522	8887435	9979979	9430673	9767215
10207010	10064024	7927038	8734459	9233803
7966266	9940508	11057043	10303841	10782815
12072853	8994479	7911656	8963153	8005941
6970021	10326813	10110003	8991274	10979308
10013535	9738799	8890235	11620653	11008001
9056023	10033309	9999416	6904085	6897382
9976226	8218772	8397880	10089017	10146181
59036127	7688018	10086702	10992043	9267595
10622456	283827	8668429	7465877	10694048
9035906	12664951	10306339	9486624	8028394
9275598	9078986	8536229	9478132	9912320
9024084	9072774	10094754	8957337	9086779
9670933	8893096	61355784	9578404	10081605
8996377	9035999	11034669	9428405	9904105
9290273	10018242	7495907	10516472	61918430
8951785	9033224	12487845	9067747	8027472
10041181	10011657	8019838	9953588	10168108
8972077	8979003	9978874	9528365	9078684
10076260	9121833	9604365	9487545	10160176
8984354	9836188	9533700	9426283	8929422
8989608	9069381	9443988	9588183	12860344
10038308	8902142	8028605	11092852	7895047
9987200	10050780	11541061	7897062	8910495
11080160	9003464	7456217	10569606	11007414
7876304	9770345	10404769	7939326	8025106
9968882	9235617	9624566	11538036	11373507
10025673	10001832	9355360	8048702	8061669
9006496	6985895	9170407	8973996	9591387
10698501	11963720	8855160	11554453	10043955
9259229	8028259	9675466	7927092	10198389
10063809	9931674	9925405	10040240	8882318
8987856	9071850	9359310	8439667	8856489
8971503	8983725	9685626	9438648	10121482
10017436	8931697	10919630	8652837	8919569
9042304	11087112	8366016	11351722	10060290
8977817	7990611	9090098	8552782	9938099
9158954	8941050	10939169	10020516	10058329
9838022	9376361	8023732	10061968	8979626
9959439	9637239	12173253	9393705	10023899
9059613	9306886	7567618	9543205	8928530
9993374	10044106	10828124	9959941	11106697
9081062	9643748	8551200	8451781	7236599
9860845	9990300	9863589	9994249	10611395
9181058	9177142	8677642	9040951	8170672
8863086	10894359	9315666	10027504	10955909
9113888	8933413	10682401	8550393	8178439
9959803	10044443	7881837	9142150	10799736
9019418	8916706	11068172	10888388	7989459
9015152	11100502	7993694	8140483	10898306
9884676	9021941	9990315	11314011	6987141
8059541	8903388	9049630	7900477	8176813
10975591	9976262	9367912	10031395	12883716
7965592	9104731	9563055	8637362	7068332
9095564	8971654	8424247	9380353	9831685
10991471	10981773	8693711	9605843	11155327
8038544	9094218	10950171	9336382	7917735
8872681	7854197	9303131	10108961	12021286
10026966	12167445	8657589	7968212	9007707
8955800	6904353	9985834	9963522	8965892
10048777	10194545	6052457	9524894	10002285
9093930	8867700	15087245	9979382	10104505
8889128	8867615	5894814	9069867	8998053
9031812	10051343	10296870	8954072	10030291
9082617	10087703	10783684	10036218	8867886
9953299	9087024	7932451	12198493	8976586
9984832	9874035	10002872	6922422	10064396
8048239	11067289	7030962	9908932	9120829
9983826	7951813	12170983	9440886	9929979
8972914	10877911	10132619	9000871	9983956
8943110	9055955	9026719	10022895	8908189
9955376	10949270	8598854	60539127	8313809
7083298	8129240	10004606	9349320	9720852
10971148	10237971	10035831	8791654	10045216
10033338	9669499	9460178	12267029	9041211
8955746	10118894	9650656	8007318	9938637
8976015	9861008	10283750	10542354	10042347
9070932	10042476	9011850	10078415	9092686
10005918	9106302	9893375	8432749	9913849
8901605	10874812	8667238	10011329	9984111
9029997	7984030	10431246	8965991	8911253
9107145	10970384	8446887	9449276	9115446
9920409	10113310	10065767	9494550	9803527
7894675	9000261	9466840	2577609	8370060
11141388	9919732	9025013	4263942	9670610
8037249	9163018	9898760	11810003	9286354
9935820	9966757	7049827	7893531	9176053
8988176	50045034	12978243	10035850	10521795
9082374	9847428	7707060	9382666	9102926
8935667	8057307	9305251	8592225	8982137
10978662	10913615	9966362	11020781	10064667
6942435	7241035	10073035	8410821	9333857
11163998	11896262	7575763	9629715	9537607
7970862	7842329	11028251	8364329	8058047
9953744	11016484	9039328	10047208	9970850
9964874	8149747	11293071	9954504	10019646
8004278	10870814	7694306	9628352	9003407
9046704	7964963	11383692	9353629	12015888
10989754	9002479	8910176	10056648	6958905
8008525	9307920	9775537	9545428	10947503
51861821	10743783	8882782	9422879	9050370
7128608	7953888	8979287	9527429	11055315
10028929	10081379	9031753	9482497	7992221
8927441	9075032	10389883	9991443	9214631
8957825	8849800	54041952	9004194	9754455
10114776	9993259	3949290	9603375	62063403
9000528	9034865	10678157	7944759	9831547
10023307	8956533	5937416	10376792	10155199
7679561	9038366	54624	9592151	8934539
10280095	10085948	13376171	9126587	8939468
8998529	7894162	7522140	9085083	10066994
8909737	10119358	10103520	10269353	8994104
10060649	8861408	9346217	8971064	10018143
8706219	9133631	9586379	9611794	8946027
9326640	10047140	10951278	8909271	10346656
8889387	8978244	9372876	9108306	10827673
10045572	8936202	9138315	9882806	7991406
8092242	3162676	10636006	9509303	9003162
10965247	3792392	9022801	9580826	9823308
7900848	12072923	8965165	9460934	10021617
9772890	6940182	12000564	10534365	9097162
9279178	11152404	7842405	8985532	9018269
9752312	7862473	10217711	9955524	9867050
9311810	9958252	10202885	9051928	9027435
10966173	9009686	9040497	10039751	9202640
8994808	9972451	8615536	9356859	9795693
8906806	8058378	9413900	9561126	8967493
11059789	9968671	9525189	8514167	9049843
8020834	9138475	9987540	9504778	9062155
9994653	9910405	10057398	9973808	9265325
10017079	8942981	8455197	8988088	9942852
9756305	9033489	10625820	10528064	9937810
8206283	8927867	8245636	8948710	9769116
10956165	10079154	8706398	8995402	9312767
8092448	8003718	10309419	9643967	9858691
9848633	9993638	9108891	8368445	9069986
9116697	9082655	8967739	10689045	10732202
9934264	9953082	8906380	8900633	7966725
9057913	8916003	10150551	8954083	11062481
9062268	7096665	8890136	10037655	8210384
9966177	12009716	9703823	8917172	9757518
8742838	7984932	10918863	9535290	11121547
9194413	11014084	7451322	9977189	6923509
10036277	8984109	10010036	9662336	11041894
9041045	9988629	8960935	11452964	8150056
9981847	10018597	9629085	8711148	10865403
9993278	8977787	9357541	10800379	9982594
8945278	10208995	9090750	7946097	7976176
10773432	9806052	9975084	9483619	8961710
9266175	8934513	9745183	9537336	10070871
8959853	10081220	9279275	9400826	8868304
10056018	9754401	9551952	9557961	10024559
8920026	8244080	9049126	9484044	9081415
10030425	9902640	9290682	9010876	11019308
9782880	9056276	11098323	8734663	7961450
9195750	10078469	7883644	10219044	10991052
9965007	9059469	11774458	8972830	9031950
9196686	8945276	8270011	10036648	9488259
1879961	9924041	10608970	8623804	9420544
5957016	8959014	9973772	12189038	10001564
10006196	9052370	8515779	8740112	9065977
8966838	10017791	7607898	9021726	8952736
11166743	8920241	10871242	9383019	9239419
7902787	9058861	9429409	54740027	10809578
8942059	9914926	8998536	-222349	10169598
8976358	7076133	8645166	3519850	7916677
10139614	14901343	10311248	11570764	11094418
10685001	6063414	9041097	8995417	6843337
7324440	8302401	10031350	9407717	13146341
10997750	11683121	9548690	8547827	5871715
9048089	8176767	9581681	10041035	10066270
8917230	9838467	8432480	9434198	10008409
10032653	7978314	10047712	8970745	10055638
7905001	11040011	9047368	9716404	9942182
11090497	9008210	10922527	9343676	8905357
7951516	8003299	9423318	9948431	11111900
10063396	9956269	9933763	7559057	7909953
8943482	9200225	9045038	12978823	9954078
9949428	9863357	9949605	8449567	10116918
9054576	65034691	9691621	10634418	8888100
9964282	7979146	8341725	8957497	10074375
9822692	9960208	10106440	9367843	7963220
11178604	10022240	8938390	10552644	9958323
9038498	8998310	9943229	8191861	9971394
8948949	10973922	9072861	10345422	9061154
10058702	10029740	8671735	9566569	8993653
10041564	8935573	8965874	9412979	9989454
9903768	9111545	12271071	9523746	9111716
5057832	10898491	6613773	8975389	10098902
943028	10099030	10038118	9345584	9904758
12947870	8864602	11103320	9116734	8915063
7305482	9405431	7057865	10020594	8956940
75818781	8569379	9841135	9018128	11088380
8902300	12100909	10332241	9561175	8989520
9088062	9905900	7676429	9499338	9039163
9992913	9085596	11428282	9983265	8952056
8983051	9039644	62812461	9952358	53152623
8949030	8972110	9786142	9546097	7968401
9716707	9039637	9241548	10076291	9885733
8418356	9070035	9734438	8965153	8923701
10932731	9860148	9119864	9937847	10070550
8028648	9024385	8983051	9033937	8103754
10007273	9007766	10998418	8971134	11953573
8939334	9895406	8918946	10011182	7861236
9764113	9219191	9364398	9051514	10008834
8930923	10017078	8897610	8964792	9091655
9267265	8902177	10051788	10502498	8972198
9085050	8935153	9542246	8445301	9992281
9903974	9933743	9268049	9529184	8948930
9101887	9001384	11270937	10018420	10068295
8649242	8018090	7891181	8943894	8965099
10034962	9237123	10024620	9565257	10992639
8973306	9799983	10036257	8963608	9047611
9334256	9031512	8682669	9045295	9909814
8923309	9965035	11313265	9969698	8227214
9762405	9042433	8002667	9437364	11870994
9231874	10899988	9817554	10668944	7921854
